openalex_id,doi,titulo,anio,tipo,citas_openalex,autor_uft,institucion_declarada,motivo,tipo_hallazgo,severidad,consecuencia,resolucion,fecha_consulta
https://openalex.org/W4394586309,10.37514/rle-j.2024.1.1.03,“Hacerlo A Ley” o “Hacerlo A Mi Manera”: prácticas de Literacidad Vernáculas y Escolares de Jóvenes Estudiantes en un Bachillerato Integral Comunitario,2024,article,1,Ignacio Mu�oz Silva,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4401327711,10.22201/fesz.23958723e.2024.663,"Potencial antidiabético de extractos de Cylindropuntia imbricata (Haw.) F. M. Knuth, Opuntia engelmannii Salm-Dyck ex Engelm., Ibervillea sonorae (S. Wats.) Greene y Theobroma cacao L.",2024,article,1,Arturo Chávez-Reyes,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4392164686,10.1002/9781394167319.ch2,Renewable Power Generation Price Prediction and Forecasting Using Machine Learning,2024,other,7,Franco Fernando Yanine,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4394875775,10.1002/9781394205097.ch3,Smart Energy Management and Monitoring System for Electric Vehicles with IoT Integration,2024,other,6,Franco Fernando Yanine,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4387500231,10.1101/2023.10.08.561442,The Rho GTPase Rac1 mediates exercise training adaptations,2023,preprint,4,Carlos Henríquez‐Olguín,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4391296208,10.21203/rs.3.rs-3899327/v1,Design and deployment of a novel Decisive Algorithm to enable real-time optimal load scheduling within an Intelligent Smart Energy Management System based on IoT,2024,preprint,4,Franco Fernando Yanine,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4365139223,10.1101/2023.04.10.535538,Reducing the Mitochondrial Oxidative Burden Alleviates Lipid-Induced Muscle Insulin Resistance in Humans,2023,preprint,3,Carlos Henríquez‐Olguín,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4406184973,10.20944/preprints202501.0558.v1,Sustainable Recovery of Phlorotannins from Durvillaea incurvata: : Integrated Extraction and Purification with Advanced Characterization,2025,preprint,3,Pamela Raquel Rivera-Tovar; Gabriela Contreras-Contreras; María Salomé Mariotti‐Celis,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4410768220,10.20944/preprints202505.1918.v1,Ultrasound-Assisted Extraction and Microencapsulation of Durvillaea incurvata Polyphenols: Toward a Stable Anti-Inflammatory Ingredient for Functional Foods,2025,preprint,3,María Salomé Mariotti‐Celis,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4391789966,10.2139/ssrn.4724336,Exploring the Adsorption of Five Emerging Pollutants on Activated Carbon: A Theoretical Approach,2024,preprint,2,Yoan Hidalgo‐Rosa,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4407037093,10.20944/preprints202501.2219.v1,Physical Activity and Technoaddiction: A Systematic Review,2025,preprint,2,Felipe Meyer,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4414787140,10.21203/rs.3.rs-7427244/v1,Evaluation of phlorotannin bioaccessibility and antioxidant capacity stability of a safe and sustainable brown seaweed extract: role of age-related digestion changes and matrix composition,2025,preprint,2,Gonzalo Rivera-Andrades; Layla Simón; O. Castillo; María Salomé Mariotti‐Celis,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4362595218,10.1158/1538-7445.am2023-1251,Abstract 1251: Novel potential role of m6A-demethylase FTO (fat mass and obesity) protein in colorectal cancer,2023,conference-abstract,1,Glauben T. Landskron-Ramos; Marjorie De la Fuente,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4377967964,10.1101/2023.05.22.541782,Acute resistance exercise induces mitophagy and mitophagomes on subsarcolemmal clefts in human skeletal muscle: Focus on BNIP3L/NIX40 as a mitophagy flux marker,2023,preprint,1,Francisco Díaz‐Castro; Mauro Tuñón‐Suárez; Jorge Cancino; Hermann Zbinden‐Foncea; Mauricio Castro‐Sepúlveda,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4380786653,10.21203/rs.3.rs-3031175/v1,"Cross-cultural Adaptation and Validation of the KOOS, JR Questionnaire for Assessing Knee Osteoarthritis in Spanish-speaking Patients",2023,preprint,1,Nicolás Olavarría,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4388960655,10.1101/2023.11.22.23298935,Sex differences in profile and in-hospital mortality for acute stroke in Chile: data from a nationwide hospital registry,2023,preprint,1,Gabriel Cavada,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4391302803,10.21203/rs.3.rs-3812766/v1,Effectiveness of aquatic exercise versus other therapeutic modalities in patients with knee osteoarthritis pain: A systematic review with meta-analysis,2024,preprint,1,Marisol Barahona-Vásquez; Michelle López-Chaparro; Daniela Martínez-Hernández; Roberto Ávila-Sepulveda; Mathias Orellana‐Donoso; Pablo Nova-Baeza; Alejandro Bruna-Mejías; Vanessa Suziane Probst; Héctor Gutiérrez‐Espinoza,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4394875134,10.1002/9781394205097.ch7,Power Electronic Converters for Electric Vehicle Application,2024,other,1,Fernando Yanine,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4396589356,10.2139/ssrn.4814606,Environmental Policies on the Systematic Risk of Critical Metals Companies,2024,preprint,1,Boris Pastén-Henríquez,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4398863783,10.2139/ssrn.4841753,Conflicting Goals on the Road to a Sustainable Groundwater Regime,2024,preprint,1,Mauricio Sauma,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4399324106,10.1200/jco.2024.42.16_suppl.e13163,Frequency of HER2-Low in breast cancer biopsies in Chile.,2024,conference-abstract,1,Alvaro Rivera; Nicolás Garnham,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4399358885,10.20944/preprints202406.0175.v1,Wrinkled TiNAgNW Nanocomposites for High-Performance Flexible Electrodes on TEMPO-Oxidized Nanocellulose,2024,preprint,1,Donovan Díaz-Droguett; María José Retamal,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4401706165,10.2139/ssrn.4927800,"Mathematical Framework for the Plastic Flow of Fine-Grained Solids, from Yield to Fracture",2024,preprint,1,Miguel Lagos,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4404041680,10.1097/01.pcc.0001084572.70211.32,OP030 Topic: AS15–Lung: Respiratory Support/Acute Respiratory Failure/Other: RAPID WEANING PROTOCOL FOR HIGH-FLOW NASAL CANNULA IN PEDIATRIC INTENSIVE CARE: IMPACT ON SUPPORT TIMES.,2024,conference-abstract,1,Franco Díaz,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4407161942,10.1038/s41598-025-86692-7,Publisher Correction: A systematic review and meta-analysis: prevalence and clinical implications of anatomical variants of the hepatic portal vein,2025,erratum,1,Mathias Orellana‐Donoso,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4416391806,10.1016/j.annonc.2025.09.113,LBA96 First-line pembrolizumab-based regimens for advanced clear cell renal cell carcinoma: KEYMAKER-U03 substudy 03A,2025,conference-abstract,1,C.I. Rojas,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4322576294,10.1016/b978-0-12-823589-8.09992-1,Contributors,2023,paratext,0,Migdalia Caridad Rusindo Arazo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4322754717,10.1055/s-013-56854,,2023,paratext,0,Raúl Ricardo Festa; Jorge Cancino,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4323032813,10.22370/syt.2023.7.3639,"Para el arte no, para la historia sí: Benjamín Vicuña Mackenna y las copias de obras de arte en la Exposición del Coloniaje (1873)",2023,article,0,Pía Acevedo Méndez,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4327497333,10.2139/ssrn.4385825,Forecasting Lithium Prices,2023,preprint,0,Nicolás Hardy,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4328054239,10.1016/j.aohep.2023.101051,OP-2 PREVALENCE OF NON-ALCOHOLIC FATTY LIVER DISEASE AND ITS ASSOCIATION WITH PHYSICAL ACTIVITY LEVELS AMONG ADULTS IN CHILE,2023,article,0,Rodrigo Fernández‐Verdejo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4362543492,10.1158/1538-7445.am2023-2707,Abstract 2707: Therapeutic effects of WT1 silencing by respiratory administration of liposomal siRNA in a melanoma murine model,2023,conference-abstract,0,Arturo Chávez‐Reyes,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4366413472,10.55223/bej.2,Feedback and winning-losing probability effects on economic behavior in risky choices decision-making,2023,article,0,Mauricio A. Valle,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4367031332,10.4067/s0718-48162023000100077,"Cirugía de cornetes inferiores en población pediátrica: ¿Cómo, cuándo y por qué?",2023,article,0,María Victoria Ried G.,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4367031756,10.4067/s0718-48162023000100030,Colesteatoma congénito: caso clínico y revisión de literatura,2023,article,0,Ilson Sepúlveda A.,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4377047048,10.1055/s-0043-1760860,Hipoxia e hipersensibilidad de tipo IV: patogenia dual en reacciones a implantes de cadera,2023,article,0,Mauricio Quezada,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4379528067,10.2139/ssrn.4470314,A model of banking without fiat money,2023,preprint,0,Carlos J. Pérez,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4380536268,10.38123/rre.v3i1.297,Presentación,2023,editorial,0,Sebastián Escobar González,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4380682520,10.38123/rer.v2i6.341,Agradecimientos,2023,article,0,Javier Díaz Tejo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4380682754,10.38123/rer.v2i6.340,Editorial,2023,editorial,0,Javier Díaz Tejo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4381623615,10.26448/ae9789566095835.76,1957: El proletariado invade Santiago,2023,book,0,Luis Thielemann,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4382238612,10.7554/elife.83338.sa2,Author response: Microtubule-mediated GLUT4 trafficking is disrupted in insulin-resistant skeletal muscle,2023,peer-review,0,Carlos Henríquez‐Olguín,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4382239021,10.12804/revistas.urosario.edu.co/empresa/a.12197,¿Cuál es el perfil de nuestros estudiantes universitarios? Características del comportamiento emprendedor en el sur de Chile,2023,article,0,Katherine Mansilla‐Obando,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4382938109,10.35692/07183992.16.1.6,Predicción de tipos de cambio utilizando monedas MILA con Google Trends,2023,article,0,Michelle Sepúlveda; Francisca Menéndez,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4384007538,10.4067/s0719-689x2023000100111,Una reconsideración del objeto formal de la vis cogitativa: la aprehensión del individuo ut existens sub natura communi,2023,article,0,Hernán Muszalski,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4384559780,10.36253/cromohs-14250,Ladino Istoriah de Iesus natsareno (EH 47 D 10) as the Vorlage for the Huldricus version of the Toledot Yeshu,2023,article,0,Ignacio Chuecas Saldías,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4385325099,10.5354/2452-5014.2023.71398,Propuesta de una matriz de evaluación de la intencionalidad del desarrollo del pensamiento crítico en el currículum implementado y evaluado,2023,article,0,Claudia Alejandra Vásquez Alvarado,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4385410375,10.22352/saustral20232905,La Pareja pedagógica como experiencia práctica para el desarrollo de desempeños colaborativos desde la interdisciplina en el ejercicio de la profesión docente,2023,article,0,David Jacob Pérez Carrillo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4385625499,10.38123/rre.v3i2.352,Presentación,2023,editorial,0,Sebastián Escobar González,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4385625504,10.38123/rre.v3i2.301,Estrategias didácticas en el desarrollo del conteo para niños/as de 3 a 6 años,2023,article,0,Carla Godinez Castillo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4385626157,10.4067/s0718-48162023000200206,Traqueotomía percutánea guiada por ultrasonografía en tiempo real. Revisión de la literatura,2023,article,0,Ilson Sepúlveda A.,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4385626283,10.4067/s0718-48162023000200141,Cirugía de desfuncionalización de glándulas salivales mayores en sialorrea masiva,2023,article,0,Ilson Sepúlveda A.,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4386072453,10.15517/es.v83i1.54259,Mediaciones tecnológicas del deseo homosexual: un análisis de la exposición “De Ansia y Pudor”,2023,article,0,Valeria Radrigán,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4386632044,10.32608/2305-8773-2023-39-1-39-55,“Unidad Popular” in Chile and the Theory of Dual Power in the Works of Rene Zavaleta Mercado,2023,article,0,Universidad Finis Terrae; Manuel Loyola,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4387384244,10.35588/pp.v15i2.5773,Análisis y Evaluación del Sistema de Educación Pública Creado por Ley N°21.040 a la Luz de la Formulación de Políticas Públicas en Educación,2023,article,0,Alfredo Ignacio Romero Labra,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4387455687,10.33196/zoer202303043701,Measuring Conceptual and Argumentative Diversity by Constitutional Courts in Latin America and the Caribbean,2023,article,0,Pier Paolo Pigozzi,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4388430209,10.35366/113219,Tratamiento de fractura bilateral de tuberosidad anterior de la tibia en una adolescente,2023,article,0,José Torrealba Araujo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
https://openalex.org/W4388430219,10.35366/113220,Tratamiento de pinzamiento femoroacetabular tratado con luxación controlada,2023,article,0,José Torrealba-Araujo,Finis Terrae University,"con DOI, y ese DOI no está en el universo",V2-26_obra_institucional_fuera_del_universo,media,"OpenAlex la atribuye a la institución y el universo no la tiene; puede ser producción fuera de Scopus, una atribución errónea, o un tipo documental excluido a propósito",PENDIENTE_REVISION_HUMANA,2026-08-26
